ID,indoors,created_at,session_id,device_id,room,floor,building,connected_ap,rssi_strength,is_center,gps_alt,gps_longitude,gps_latitude,gps_vertical_accuracy,gps_horizontal_accuracy,gps_course,gps_speed,baro_sea_level,baro_pressure,baro_relative_altitude,env_context,env_mean_bldg_floors,env_activity,city_name,country_name,magnet_x_mt,magnet_y_mt,magnet_z_mt,magnet_total
1794,1,2021-02-07 12:30:28,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-52,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,-10,-1,-21,23,
1795,1,2021-02-07 12:30:29,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-55,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,-8,-2,-21,23,
1796,1,2021-02-07 12:30:30,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-55,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,0,-2,-24,24,
1797,1,2021-02-07 12:30:31,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-57,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,9,-10,-23,27,
1798,1,2021-02-07 12:30:32,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-55,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,21,-10,-25,35,
1799,1,2021-02-07 12:30:33,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-56,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,26,-11,-25,38,
1800,1,2021-02-07 12:30:34,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-54,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,24,-15,-25,38,
1801,1,2021-02-07 12:30:35,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-54,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,23,-16,-24,37,
1802,1,2021-02-07 12:30:36,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-57,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,23,-16,-20,35,
1803,1,2021-02-07 12:30:37,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-55,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,22,-16,-17,33,
1804,1,2021-02-07 12:30:38,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-58,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,12,-12,-20,26,
1805,1,2021-02-07 12:30:39,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-56,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,2,-8,-22,24,
1806,1,2021-02-07 12:30:40,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-56,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,7,-12,-23,27,
1807,1,2021-02-07 12:30:41,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-53,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,16,-17,-21,32,
1808,1,2021-02-07 12:30:42,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-55,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,22,-22,-14,34,
1809,1,2021-02-07 12:30:43,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-54,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,24,-24,-12,36,
1810,1,2021-02-07 12:30:44,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-52,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,28,-25,-6,38,
1811,1,2021-02-07 12:30:45,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-52,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,27,-25,-6,37,
1812,1,2021-02-07 12:30:46,2021-02-07 12:30:28,zeroltevzw-SM-G925V,602,6,Lewisohn,d8:c7:c8:42:80:d1,-54,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,20,-11,-18,29,
1813,1,2021-02-07 12:31:18,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-66,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_unknown,New York,United States,13,11,-25,31,
1814,1,2021-02-07 12:31:19,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-66,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_unknown,New York,United States,12,14,-29,35,
1815,1,2021-02-07 12:31:20,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-68,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_unknown,New York,United States,19,23,-28,41,
1816,1,2021-02-07 12:31:21,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-68,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,6,30,-26,40,
1817,1,2021-02-07 12:31:22,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-67,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_unknown,New York,United States,8,21,-27,36,
1818,1,2021-02-07 12:31:23,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-71,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,24,15,-25,38,
1819,1,2021-02-07 12:31:24,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-72,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,28,15,-24,40,
1820,1,2021-02-07 12:31:25,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-73,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,28,23,-27,45,
1821,1,2021-02-07 12:31:26,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-72,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,19,27,-24,41,
1822,1,2021-02-07 12:31:27,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,-6,20,-13,25,
1823,1,2021-02-07 12:31:28,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-67,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,-12,5,-17,22,
1824,1,2021-02-07 12:31:29,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,1,-16,-13,21,
1825,1,2021-02-07 12:31:30,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,4,-9,-21,23,
1826,1,2021-02-07 12:31:31,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-70,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,3,-2,-31,31,
1827,1,2021-02-07 12:31:32,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-69,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,0,-6,-27,28,
1828,1,2021-02-07 12:31:33,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-68,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,0,-11,-27,29,
1829,1,2021-02-07 12:31:34,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-67,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,1,-17,-26,31,
1830,1,2021-02-07 12:31:35,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-68,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,5,-17,-21,28,
1831,1,2021-02-07 12:31:36,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,17,-25,-18,35,
1832,1,2021-02-07 12:31:37,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:c1,-70,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,36,-36,-22,56,
1833,1,2021-02-07 12:31:40,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-67,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,11,-10,-19,24,
1834,1,2021-02-07 12:31:41,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-70,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,23,-5,-6,24,
1835,1,2021-02-07 12:31:42,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,0,46,-73,40,-1,12,0,0,1013,1001,100,GS,0-2,activity_still,New York,United States,17,-6,6,19,
1836,1,2021-02-07 12:31:43,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,29,-4,-2,29,
1837,1,2021-02-07 12:31:44,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,21,-4,-4,22,
1838,1,2021-02-07 12:31:45,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,19,-8,-7,22,
1839,1,2021-02-07 12:31:46,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-70,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,14,-22,-9,28,
1840,1,2021-02-07 12:31:47,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-67,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,19,-33,-12,40,
1841,1,2021-02-07 12:31:48,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-65,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,22,-43,-16,51,
1842,1,2021-02-07 12:31:49,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,23,-37,-14,46,
1843,1,2021-02-07 12:31:50,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-68,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,16,-23,-9,30,
1844,1,2021-02-07 12:31:51,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-70,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,5,-18,9,21,
1845,1,2021-02-07 12:31:52,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-70,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,0,-14,16,22,
1846,1,2021-02-07 12:31:53,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-71,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,0,-11,0,11,
1847,1,2021-02-07 12:31:54,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,3,-14,-4,15,
1848,1,2021-02-07 12:31:55,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-68,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,1,-17,-5,18,
1849,1,2021-02-07 12:31:56,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-68,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,0,-17,-15,23,
1850,1,2021-02-07 12:31:57,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,-3,-19,-15,25,
1851,1,2021-02-07 12:31:58,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-67,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,-6,-21,-12,25,
1852,1,2021-02-07 12:31:59,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-67,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,8,-25,1,26,
1853,1,2021-02-07 12:32:00,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,1,-13,-1,13,
1854,1,2021-02-07 12:32:01,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-69,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,-2,12,-29,32,
1855,1,2021-02-07 12:32:02,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-68,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_unknown,New York,United States,25,5,-28,38,
1856,1,2021-02-07 12:32:03,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-70,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,29,-11,-24,40,
1857,1,2021-02-07 12:32:04,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-68,1,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,24,-19,-23,39,
1858,1,2021-02-07 12:32:05,2021-02-07 12:31:18,zeroltevzw-SM-G925V,606,6,Lewisohn,d8:c7:c8:42:7f:d1,-66,1,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,22,-22,-16,36,
1859,1,2021-02-07 12:32:27,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-49,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_unknown,New York,United States,9,-1,-28,29,
1860,1,2021-02-07 12:32:28,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-49,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_unknown,New York,United States,7,6,-27,29,
1861,1,2021-02-07 12:32:29,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-48,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_unknown,New York,United States,7,15,-28,33,
1862,1,2021-02-07 12:32:30,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-49,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,14,21,-30,40,
1863,1,2021-02-07 12:32:31,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,22,19,-30,42,
1864,1,2021-02-07 12:32:32,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-48,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,26,18,-25,41,
1865,1,2021-02-07 12:32:33,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-53,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,6,18,-29,34,
1866,1,2021-02-07 12:32:34,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-48,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,1,-5,-28,28,
1867,1,2021-02-07 12:32:35,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-52,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,15,-1,-23,28,
1868,1,2021-02-07 12:32:36,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-51,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,15,8,-17,25,
1869,1,2021-02-07 12:32:37,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,4,14,-17,23,
1870,1,2021-02-07 12:32:38,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-51,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,3,11,-15,19,
1871,1,2021-02-07 12:32:39,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-51,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,10,20,-17,28,
1872,1,2021-02-07 12:32:40,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-52,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,2,30,-13,34,
1873,1,2021-02-07 12:32:41,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-53,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,-15,4,-8,18,
1874,1,2021-02-07 12:32:42,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-47,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,-1,-1,-10,10,
1875,1,2021-02-07 12:32:43,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-49,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,6,-11,-22,25,
1876,1,2021-02-07 12:32:44,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-48,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,-14,-15,-22,30,
1877,1,2021-02-07 12:32:45,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,-14,-13,-22,30,
1878,1,2021-02-07 12:32:46,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-47,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,0,-15,-17,23,
1879,1,2021-02-07 12:32:47,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,1,-9,-25,27,
1880,1,2021-02-07 12:32:48,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,1,-7,-31,32,
1881,1,2021-02-07 12:32:49,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-48,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,2,-7,-33,34,
1882,1,2021-02-07 12:32:50,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-52,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,9,-9,-29,32,
1883,1,2021-02-07 12:32:51,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,20,-9,-25,33,
1884,1,2021-02-07 12:32:52,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,27,-4,-22,35,
1885,1,2021-02-07 12:32:53,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-52,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,26,-3,-25,37,
1886,1,2021-02-07 12:32:54,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-54,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,24,1,-26,35,
1887,1,2021-02-07 12:32:55,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-52,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,21,1,-26,33,
1888,1,2021-02-07 12:32:56,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-51,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,24,-4,-24,34,
1889,1,2021-02-07 12:32:57,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,25,-10,-24,36,
1890,1,2021-02-07 12:32:58,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-53,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,25,-6,-23,35,
1891,1,2021-02-07 12:32:59,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-51,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,24,9,-19,32,
1892,1,2021-02-07 12:33:00,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-49,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,19,9,-25,33,
1893,1,2021-02-07 12:33:01,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-50,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,19,8,-31,38,
1894,1,2021-02-07 12:33:02,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-51,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,24,6,-30,39,
1895,1,2021-02-07 12:33:03,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-49,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,26,11,-27,39,
1896,1,2021-02-07 12:33:04,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-52,0,46,-73,40,-1,12,0,0,1013,1001,98,GS,0-2,activity_still,New York,United States,9,5,-31,33,
1897,1,2021-02-07 12:33:05,2021-02-07 12:32:27,zeroltevzw-SM-G925V,608,6,Lewisohn,d8:c7:c8:42:7f:d1,-49,0,46,-73,40,-1,12,0,0,1013,1001,99,GS,0-2,activity_still,New York,United States,1,-13,-28,31,
