ID,Room,Floor,d8:c7:c8:42:7f:d0,d8:c7:c8:42:7f:d1,d8:c7:c8:42:7f:d2,d8:c7:c8:42:80:c1,d8:c7:c8:42:80:d1,d8:c7:c8:42:80:d2,d8:c7:c8:42:80:c0,d8:c7:c8:42:80:d0,d8:c7:c8:42:80:c2,6c:f3:7f:5e:2e:02,6c:f3:7f:5e:2e:01,d8:c7:c8:42:7f:c1,d8:c7:c8:42:7f:c0,d8:c7:c8:42:7f:c2,6c:f3:7f:5e:2e:12,6c:f3:7f:5e:2e:11,6c:f3:7f:5e:2e:10,9c:1c:12:bc:f3:b0,9c:1c:12:bc:f3:b2,9c:1c:12:bc:f3:a0,9c:1c:12:bc:f3:a1,7c:57:3c:2f:15:31,7c:57:3c:2f:15:21,9c:1c:12:bc:f3:a2,9c:1c:12:bc:f3:b1,7c:57:3c:2f:15:22,7c:57:3c:2f:15:20,7c:57:3c:2f:15:32,7c:57:3c:2f:15:30,d8:c7:c8:42:7d:72,d8:c7:c8:42:7d:60,d8:c7:c8:42:7d:71,d8:c7:c8:42:7d:70,6c:f3:7f:5e:2e:00,00:30:44:2e:f1:ff,d8:c7:c8:42:7d:62,d8:c7:c8:42:7d:61,d8:c7:c8:34:40:40,70:3a:0e:23:ac:42,d8:c7:c8:34:3e:32,6c:f3:7f:5e:38:b1,9c:1c:12:e2:8c:a1,d8:c7:c8:34:3e:30,d8:c7:c8:34:40:51,9c:1c:12:e2:8c:a2,d8:8f:76:7c:07:61,d8:c7:c8:34:40:52,70:3a:0e:23:ac:51,d8:c7:c8:34:43:71,9c:1c:12:e2:8c:a0,6c:f3:7f:5e:38:a1,6c:f3:7f:5e:38:b0,d8:c7:c8:34:3e:31,70:3a:0e:23:ac:41,9c:1c:12:e2:8c:b0,d8:c7:c8:34:43:70,d8:8f:76:7c:07:60,86:2a:fd:a1:bc:f1,d8:c7:c8:34:40:50,70:3a:0e:23:ac:50,70:3a:0e:23:ac:52,d8:c7:c8:34:40:41,6c:f3:7f:5e:38:b2,9c:1c:12:e2:8c:b1,d8:c7:c8:34:40:42,70:3a:0e:23:ac:40,9c:1c:12:e2:8c:b2,d8:c7:c8:34:43:72,ae:d1:b8:6e:f8:0b,6c:f3:7f:5e:11:d2
2540,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2541,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2542,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2543,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2544,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2545,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2546,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2547,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2548,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2549,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2550,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2551,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2552,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2553,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2554,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2555,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2556,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2557,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2558,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2559,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2560,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2561,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2562,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2563,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2564,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2565,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2566,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2567,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2568,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2569,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2570,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2571,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2572,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2573,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2574,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2575,609,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2576,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2577,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2578,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2579,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2580,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2581,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2582,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2583,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2584,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2585,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2586,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2587,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2588,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2589,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2590,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2591,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2592,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2593,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2594,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2595,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2596,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2597,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
2598,506,6,-89,-88,-88,-57,-48,-55,-56,-55,-57,-84,-84,-120,-120,-120,-88,-88,-89,-72,-72,-75,-74,-75,-77,-75,-72,-77,-77,-75,-75,-89,-84,-88,-88,-120,-120,-84,-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,
